user_id,avg_state
7715,3
379,2
7432753,2
35011739,2
119435,4
64302,2
779758560,3
707580458,2
8930,4
2408665,4
584,3
184,2
145394645,1
32350,3
35858585,3
305588944,3
11765371,2
504236294,2
5521312,4
22825247,1
2816741,2
17994504,4
446905322,2
643,3
71230881,3
33321,3
927,2
9256,3
103152286,3
381,2
8815,2
248383,2
23609,2
747065240,2
59806,4
3809,2
250829080,2
21448370,3
51054,4
62244101,3
404,3
640,1
41228,2
3303,2
789473020,4
59977045,2
5512,2
2121938,3
73041,3
577322346,3
2756,3
222730,4
698,3
86851659,2
7453879,3
802,2
92011124,1
43341,3
7673705,2
840671985,3
25136630,2
8536669,3
63912,4
9003,2
144341723,1
61281,1
31767,1
69555,3
33640,1
601598499,2
2388,1
8864212,3
95110663,4
336679738,1
421520,1
203983546,1
25181397,2
255062879,1
589655,1
509714203,3
75728065,2
600980012,4
976,3
7621,3
987297,2
5570,3
9274,2
16250,3
45696990,4
9347924,4
746781,3
55550,4
366940191,4
8701,2
3818,2
9087,3
4188,3
36224211,3
1617589,2
930,2
893,2
61677,1
27921,2
11168486,4
980662452,3
872980,2
2132,2
392122,2
10486,2
54921812,4
534773,2
12784767,2
2471825,4
226035827,3
7812909,3
13541,4
593914,3
70264801,2
642722842,2
1517,3
6084399,3
920530475,3
3309,2
77488401,4
173036668,4
6152869,3
268172065,4
60846036,1
3769,2
868,2
9208,4
252,2
90686957,2
8998,3
68251861,2
78997,1
46037619,2
93117153,3
7944181,2
7822,3
653006,3
77400,2
871833,1
3748,1
531740,3
947152,4
44142746,3
87032,2
910464921,1
65852057,1
749091,3
62486,4
75285,3
398884,1
67466378,3
179,3
10093640,2
2835780,2
958385,2
80398698,2
473678,3
5930,3
204516079,3
81195702,2
15270568,3
686407,1
8301,2
768738,4
4181351,3
6468,2
38165,3
651872,2
61582,3
9146,3
5572068,3
826576,2
849997,4
8229088,3
270,3
672406215,2
6255,2
720938,4
2800,3
47274,3
9995,3
271,1
74203238,3
57419,4
26855,4
9939596,1
9854,3
713521,2
9124,4
422682,4
46775,3
7892355,3
317005,3
992209,2
96745749,2
3151358,3
5320188,2
7942,3
90897617,4
96167,1
95447,4
17010208,1
9721,3
3610,1
7897672,3
97341,2
7151924,4
1649,3
588338795,2
61421309,1
88913318,3
97776170,2
6640,4
9855,3
7061,2
78533,3
125173,1
64054283,3
92455,3
2115,3
7953,2
1988,3
4139924,2
92287,4
998652,3
423905450,3
75235,2
61788,4
14385,4
52157,3
787402887,4
671355400,2
208378,2
432628,2
39769873,1
282277,3
884,3
96164,2
578,4
730315362,1
59023945,4
67948229,2
6653841,3
807125,2
114928,4
47211113,2
7124,4
93957659,2
743008,3
2153013,3
822022461,1
1031,2
6433518,1
6226970,3
7313607,2
39250,3
3426,1
92034696,3
11119,2
13469,3
61556,4
794,3
76216,2
612738,3
28928171,4
19874566,3
454,3
842096,2
74354,3
52423,2
9354,1
751849,2
519253546,2
289285,3
134971,1
440701370,2
2753183,4
46134142,3
45043,3
182507,4
25825290,2
4693,3
27246815,3
385236,1
302246884,3
9689893,3
7539,3
558383072,2
60288636,2
9572,3
1928940,4
12708,1
96300,1
68944,1
954116,4
485036,2
7841,3
8480650,1
38995781,2
14287,2
876997,2
2143441,2
2774517,3
492048,4
100993566,3
423,1
5090558,1
6928165,3
355,3
11746,2
4869,4
701994,4
1202,2
94064,1
408,1
37181,3
659254,3
202075108,2
67816,2
64194202,1
51583,2
100665,3
831995,3
482,2
5065217,1
418796035,3
956,3
102,3
8717,2
400360,4
959364,3
731167,4
66165206,2
172181,1
451199,1
3995986,4
49039492,4
3474,2
2275789,2
86165,2
6626,3
99149,3
41683,2
44854,1
78383749,3
93867,3
227,2
457272176,3
238029,4
59008,1
45015089,4
2745,2
87201059,3
307437,3
66712898,2
8638,3
80392712,3
77090273,2
180403,2
2547,4
3809435,4
8791688,2
253,2
450610,3
468619245,3
52933236,2
8250,1
236946,2
3671555,2
941166,3
62715538,2
84835764,3
13912,3
6752551,2
2898285,2
1952150,3
15433,1
16926,2
166667945,2
108565,3
196793,1
2815313,3
36310,3
35843051,4
68313232,3
960,1
4995872,1
4330,4
83660174,2
4821860,2
2862749,2
1526,4
76845744,3
25940210,3
775011,2
92571,2
15518693,1
84968,3
191736,2
5967047,3
767,2
149969945,4
43137,2
9950085,3
9566018,2
76519162,4
468,2
72877,3
543223270,4
7089816,4
58347,2
71661424,3
402598,2
89458,1
32959712,2
9586953,4
15270667,4
731504532,2
584172116,3
85838,4
2519924,3
32824882,2
9888,3
34045531,2
358175933,3
8589,1
9958841,4
1918298,4
9738174,3
1770,3
19663,3
257205,3
3530805,1
2147,1
5952902,2
812199,3
8761,2
6307211,1
7672440,2
129798103,3
74909,3
3407068,4
7077,2
407528,3
1459489,2
406071439,3
59376754,4
7368,2
180014,3
7004355,3
964165,2
610803112,2
696295520,4
23497039,2
337282,4
16610021,3
371993,2
274646390,1
34125456,2
96552566,3
6919,4
573205639,2
464836,2
431387123,4
384701,2
159404960,1
18707417,3
712,3
17105,3
983756109,2
8628,3
363,2
298948,1
80284380,4
91775,4
5373030,1
269526332,4
436603,2
840482,4
74656500,3
7616635,2
189,4
506,3
702741,3
47890,3
9543,3
392293473,3
330576880,2
763,3
3301,2
819677,3
3099,2
8782995,2
44527598,4
70081,2
4509681,2
33672856,4
46613,3
382,2
97344752,2
319979,2
840569074,1
830640795,2
1522,3
43854554,3
4072110,4
1448,3
457,2
39446160,3
823227,3
6571014,4
91700,1
51006,4
7006029,2
23908213,3
45657445,3
315662089,3
600688,4
11393555,2
4811,2
15115557,1
448043713,2
241405,1
46194659,3
6722739,2
730,3
680453808,3
173,3
6293094,2
95313,4
82548262,3
4429648,3
3658,2
50968335,2
21665591,2
68869,2
584772,4
3281365,3
275036156,3
94261,2
7577452,3
296,3
65556,2
919564,3
70324,4
8969733,1
6290329,4
9257,4
8830,4
713,3
1216,2
442123,3
187365,3
2234065,2
871,2
2263532,4
326743,1
114459205,4
947441748,2
403835,2
725563949,1
2690178,4
5079,1
9399362,2
61264,2
32234,2
3559,1
209562,3
9064511,4
98005,1
621555,2
226,3
261139,1
62106150,3
59648905,2
98528119,3
99792,3
17612211,3
91415925,3
573084589,2
22300,3
8702,1
20233205,2
427,3
582724499,3
700299582,4
93246,3
523096358,3
8756349,3
71193756,3
65475411,1
12562,4
2438,1
18872,2
5878,4
87551,4
5857874,2
369,4
224683,4
27637,1
13533,3
57634368,3
3634,3
42281124,2
186873727,2
122223,4
17117202,2
407487,2
527781,4
4979,3
17994,4
2288,3
21813382,3
15222573,2
951,4
61244619,2
416,2
201,4
901811028,3
386,2
63144,2
384598,3
60427,4
91990967,3
646,4
49181637,1
338629605,4
944177,3
818,3
120864,1
1964,1
790196449,3
107196,2
6294130,1
83235701,4
4651,3
6821,1
3558463,3
4623,2
76783,4
3056,2
61586091,2
5192943,4
58444859,1
7368308,4
183719,3
8223,2
37673870,2
26846682,4
657244,2
9213612,2
17307,2
27761841,2
497782697,3
5246271,4
97044767,3
68067963,1
4053756,3
941315607,2
977839806,2
676649746,2
400508589,2
899319,2
517643,3
43708,4
6880,1
923695,4
302564,2
310776,3
623737,1
189051,1
24712590,4
8550313,1
82404012,2
65177337,2
43875688,4
9968961,2
818373,2
28152115,4
37484701,1
808,2
48857371,1
681952039,2
99128002,1
9942,3
37390,4
509227,2
23000,3
350926,2
12821817,1
99307076,3
272315331,1
500552,1
27593943,2
88274,2
14525618,4
21715939,3
4684,2
2289340,2
9889171,2
31834239,3
729782,4
771,3
50428439,4
935,4
348,3
9607015,1
3635227,1
37422,3
332912,4
7223731,2
23798062,3
26801,2
825,3
398955,2
2267,1
394534413,2
51002,2
85591816,4
96785,3
388,4
706751,3
42274,1
21158531,3
6221,3
656127477,2
92226528,4
34631,1
428,3
81358613,3
75883,2
37330000,4
96005038,3
79635462,4
40429,3
852,1
47128455,3
27756,3
4674,2
862348,4
2007763,3
33790,3
3839510,2
1726880,2
863667842,3
84717,1
30769650,3
15669099,1
6774,3
590967473,3
381458125,1
237191,2
9562,2
78043699,3
33255,3
17338694,4
491183363,3
135346,2
778028676,3
2796443,3
75575589,2
8723,3
1554167,1
963,4
8991303,3
37797,1
93238,2
17511406,2
407988495,1
820374,2
12178,4
3846344,2
36825,3
733209,2
3173513,1
7914,2
942892,3
66909,1
66652747,3
469319,2
263831,3
99242097,2
541838019,2
139956,3
7784,4
599218,1
935413,4
463207,4
58820,2
7396,1
9564,3
62723580,3
728,3
625,2
451848639,3
680,4
5382293,1
703,3
61758,1
978,1
589801323,3
21524,4
957766531,1
83716,1
219839,4
787607765,2
482413,3
211116198,2
39901,2
11290,2
603572,1
913978281,2
756422,2
6575,3
49925870,2
364540,3
457328,4
458,2
532176457,4
24504,3
6664964,2
39853,3
3688,4
292892,2
77367003,2
880524,3
373587697,1
48927,4
693523173,1
40160366,1
821,2
66529480,3
3735001,3
164218,2
880409614,2
7442489,2
101072,1
70101918,4
212525135,2
147589516,1
903253854,2
36238,4
92620,2
100474,2
5353,4
856422931,1
8302,2
354120664,2
840657,2
87438,1
2754,2
6009725,4
8484,2
31946621,2
86866511,1
20597532,1
80693,2
32417628,2
88986659,3
394757,4
483736,3
69921,3
349404242,1
85272,1
3119,4
931,2
58249622,3
122795,2
100,3
50479639,1
472928963,2
5998,3
86330,2
62732,3
21957701,2
8245,4
13790,3
30982044,2
641464,3
502401,4
853236,1
96283,3
6253630,3
7991070,4
1581,4
351980,3
74330779,3
473015,3
81653809,3
33675,4
961243657,1
387,3
57885689,1
18255,3
18567008,3
22737,3
58680200,2
81994,1
634777809,4
791936678,3
592949,1
29907,1
954073658,1
5913,2
778665,3
495789,3
9785,1
55590,2
79451980,3
1317400,3
174961343,2
499081,1
2179606,3
79719,3
61500,3
80317,3
9798142,1
8268617,2
20740,3
78646,3
774731,3
110839948,1
681661,3
885,4
595288,3
1783,2
659930,2
8559971,2
7419,4
812666,1
762351695,2
99078,2
82278031,4
719,3
727175,1
250810,2
3508718,2
871507251,4
36965,3
6334,2
403670793,2
8127903,3
6584,4
352505,3
5968,2
571106,1
7036,3
97919885,1
274313938,2
28984489,2
448955895,1
561770,3
732377,2
81978,2
833542,3
96191,2
573432140,2
361,3
968,2
973086287,4
22014,3
31952,2
673523,2
8982,2
5449975,2
888,3
7974,3
9829616,2
689826,3
9800579,3
72686,3
771004,1
4513,4
10956,2
7357,3
42372,3
231,2
1691,2
746,1
1606957,4
38974,4
95161,2
9805,4
161,1
198371762,2
600779,2
583901018,4
13622662,2
67587,2
487259,4
50126,2
728996,3
1341,3
4038,2
94260964,3
920678,1
66136,2
294708638,3
5652,3
966255,3
62113437,4
551,1
46983401,1
869753,1
1456541,4
77675,3
641030,1
9348,2
3629609,2
1165,3
888508,4
94013,1
396994530,1
5969,3
944025680,2
71385110,1
745673,4
498585,3
113013063,1
210,3
968976484,1
5562,4
601268740,1
4830,3
46267558,1
70403720,1
698131361,2
1563,4
574942,3
663277,4
47932,3
4606,1
2184,3
57937354,4
1584578,1
23323903,2
508780,4
530693989,3
61001341,2
3577,1
59918,1
482095603,3
51491424,3
424603889,2
12265389,2
3849,4
111449,3
454742,3
466426,4
40277943,2
5137944,2
5025507,1
18871,3
394416278,3
30665,1
39309511,2
857562,4
953240704,3
103,3
608358,2
3701923,2
73187,2
983,3
46547,2
2919929,2
3123,4
805762061,2
53260,3
2734454,4
814324,1
9869378,2
392225,3
133834,1
3080176,2
74492,2
567075,2
913927447,3
894672,2
22997328,2
82119168,3
4215758,4
658565214,4
784200,3
647853106,4
6356,1
6359,1
1174792,4
2073400,3
504266,1
230256,2
7826,2
648957,2
17330242,3
9600,3
6573,2
1003535,3
540216807,4
7210442,4
39103051,1
41105197,2
7611580,2
7935540,2
97550360,2
30760,3
66629169,4
99851712,2
797601554,3
508,3
235445,3
635,2
742085933,1
14260,3
1410092,3
146087,2
3248614,2
9327608,3
395814,4
76986890,2
604,3
9370528,2
37555,2
892346764,2
5848229,2
48180951,3
4709,2
602382134,1
23397,4
58204433,3
1628648,2
7455994,2
9167105,1
6604,1
704138,4
7125,3
85828,2
4014981,4
295,3
67664,3
844886939,4
1044982,2
6172,2
27740,2
86524,2
747127,1
2955,3
2050,4
843739,2
5461345,3
125,4
3754,2
669465,1
788265469,2
466666073,2
612075342,3
7539092,4
2746,2
56789241,2
28447,2
133067793,2
32595,2
356434,4
28579049,1
971273,3
486821079,3
3315,3
5906499,4
5726,4
53963,1
661017516,2
77480,3
4202336,2
2501063,1
7299739,2
6323025,1
72030,1
459,4
5044402,2
40461329,3
12979152,2
5743500,3
588980,3
26303838,3
393,3
778034,2
389,3
38572230,2
56084324,4
74213,2
850300788,2
586572,2
58497,4
55462,3
3330,2
1884018,3
350854,3
95911,1
43849,2
446,4
24163,2
45559,4
543935,4
35487772,4
706,3
919106720,3
27133366,4
264120,3
21205297,3
434099,1
622118,3
366903397,4
864,1
405,1
15968486,4
257619326,2
14174007,4
918114,2
970270,4
462,3
7417,1
53461,3
304621,3
110436556,1
813645,2
33215624,1
8715511,2
954963693,2
4336,4
181585944,3
6086,3
18665,4
174759,1
742115,4
3543,3
808095116,3
30620274,2
838322,2
94722,3
7546,4
1713,3
5231240,4
1589,3
507366586,4
8228,3
33230,3
360569,1
922040,1
85818533,3
567,3
44825,2
240779302,3
78471,3
457202,4
5392905,3
72830,2
5399476,2
903482728,2
787790,4
40284,2
1328,2
7979132,3
37770880,4
88530559,2
21271,2
10555073,4
294409,4
642662237,3
96673,2
23615805,3
14615,3
709,1
3725,2
3114806,2
545,3
6314740,3
6553892,3
234370,4
373618,4
32551,3
308113,2
5723,4
15133,2
319846,2
19136,2
17826023,4
3861018,2
3229,4
26309667,3
19313,4
693702404,1
2789,3
7384330,3
521622,4
3409550,1
989504239,1
92452,4
8171219,4
63819,3
45086196,3
4699,3
51061,3
9719,2
2846,1
94493,4
7534,2
305679698,3
697116989,1
372725140,2
4589846,2
299,2
3623,3
719212,2
5991,2
426602,3
7341776,2
1593173,2
155782841,1
683777153,1
23342,2
13478297,2
5093082,3
87065,2
55391,4
763522,2
43707,2
39181,3
2133896,2
789170,4
306918,1
85365143,2
93469,2
17103338,3
342,4
73999,2
246223924,3
388949280,4
711,1
360149,3
56347,2
7676375,4
648413,2
3276332,3
626263409,1
8337,3
95782119,3
36178,2
391595,1
6830,3
4546153,3
316406115,2
961064,3
455813,3
677038,4
382749,3
9538696,1
63549685,1
38169070,1
25766892,1
627328277,1
170452,3
9623,1
309,1
308047459,3
8820,2
49267721,1
10123397,2
3931,3
777993,1
80916,4
9505918,3
723026,3
97216,1
201678,2
8148793,4
11785522,2
7331976,2
629650,1
488089,2
56562045,3
59015481,1
1977799,2
104824,2
709625,1
219206498,2
63813678,3
4529462,3
83720,3
418051,3
418202,4
343,1
12611,3
85883165,2
1279214,1
98709722,2
49192,3
123014967,3
8745,1
533321765,1
726524,2
621,3
805929018,3
916984,3
141043121,3
504100029,2
85072656,2
109786841,3
891,3
156340,2
3210136,4
2179831,3
71869,3
69614794,3
9953,2
30415132,2
628639,1
42433249,2
69926379,2
95375420,4
151,4
66964108,1
136714,3
88279513,3
855671,3
84487,1
3847253,2
9364,4
4904075,3
8366542,3
4470129,1
606124,2
6442,3
306429,1
857,4
766,1
5217554,4
926,4
294046714,3
69893,4
4429357,4
318394196,3
775334,3
93746631,1
6224,4
74305,4
6315,3
9095,1
801481191,3
226393904,4
76112616,2
918848,3
66322289,2
954074785,4
434530336,4
221644057,3
12091602,3
471180,2
60767,3
549552,2
67617186,1
796,1
533266109,3
2428135,3
870,4
2175598,2
358490,4
5759,3
109220864,3
51326,1
27127551,3
4333116,4
378638934,2
7980352,3
83725011,2
792274471,3
7172745,4
197,4
4057966,4
77492,2
54790585,4
3960817,2
394,2
7742459,3
100086499,3
2533292,1
2474656,3
3188,3
10549273,3
632,2
236618,4
943,2
800625147,4
277549969,3
682365,2
820,2
610,2
59123,3
849328,1
123670,2
138206572,2
1271367,3
78122745,3
540450,2
82280298,2
180197,2
83605095,2
825149830,1
5433349,4
5644689,3
679885861,3
604489818,2
1247,1
48564695,4
63331,3
817625,1
65412585,3
9517,4
87050,3
316640,3
754233,4
788818552,4
6569,2
780325,3
9831,1
90358,2
89215,2
906,1
874,2
78744043,2
164060,2
7687,2
2535134,3
2336539,2
3928989,1
1559,3
1375293,3
76302,3
8574945,3
56570436,2
21582583,1
907500678,3
34949332,4
736733698,3
4543024,2
5901,3
87648785,2
16100,4
4115,3
19196006,3
6819,4
5413409,3
513635,3
1301,4
32845183,3
66409,3
63805,4
44666,2
7485,1
146,4
6650,3
5984673,3
92600761,3
42226,3
5285391,3
265988323,3
119,2
9017685,3
635807,3
60276,3
67938297,2
728954,2
1632941,3
75827256,2
618141,1
2373,3
532,2
747918,4
6266361,2
7892893,4
126,2
373779,2
690506658,4
948448449,3
622240,3
6418336,2
383863,1
1159311,4
85383,3
9321599,1
6485282,2
291,1
1985,2
359276363,1
62654,1
7109561,2
1943472,2
7550,3
8447,1
1402556,4
262,2
1844,2
57878,1
24951102,1
5271,1
622573196,3
2229,4
2298,4
174526855,3
783985,1
14510,4
5452523,2
59194,3
2554,4
5197367,2
5856,4
43125271,2
76722,2
95730,3
42308,3
674,1
554148118,2
603455,3
39213,2
34932018,2
1101237,1
50803822,1
4432,2
627620,2
938102,1
3885,1
2854842,3
38563317,1
389785753,3
1386734,2
166,2
618132,4
755200667,2
5385753,3
945,3
805786,2
79621,4
23043809,2
834,4
9797575,2
8076,2
18979,2
698801218,3
11353,2
691295,3
2052355,3
3185028,3
9243462,2
6285,3
1284456,4
901322,3
262407115,2
3826,4
912,2
4983958,3
4953531,1
449,2
21649416,1
998571947,2
46583943,2
35556675,2
296550,1
283129,2
9030079,4
685826,1
377119,2
6730205,2
8418469,2
120360605,2
9971703,4
477144214,2
2520063,3
443,2
805503281,2
95312513,3
7890,2
518512499,4
608955217,4
944428,1
230,1
273666,1
3078456,1
686774693,3
265,4
7178,2
5688,3
949,4
132443,3
296234389,2
961836888,4
24546,1
85435,2
692,1
307357,2
47450606,1
107,2
41453,2
73444,2
762,4
205370,3
48925166,2
351394,4
71321,2
4919550,2
523869758,3
42521,2
8205646,2
6615859,2
93648553,2
76635247,4
8606,2
999099,4
41923,4
57822,3
104714020,2
7344586,4
36718163,1
97682,3
3203,2
572,2
4096,2
302132,3
2639368,2
82358,1
59703620,3
9776195,1
4914,2
14581,1
9391570,2
58780397,1
5525847,3
375,4
605,1
2496994,2
78823800,3
957096936,1
645535084,1
3618,3
751154541,2
142095,3
409,1
7519950,3
53400,2
116,2
158,3
4070494,1
8657099,2
730516,2
850,3
47710171,2
81986523,2
41801529,2
937347770,2
2504915,3
783,4
687666541,2
206405,3
95731,1
104540,3
92514675,3
25127,2
2842,2
46076,4
179444,2
503515,2
96391785,1
841344,2
99214851,3
18016063,3
862,4
74440,3
4638,2
832119,1
117762400,3
1892158,4
94319406,3
219264,3
8917,3
7752,4
269801,3
3615,2
865024993,2
261,2
861093,1
949405795,2
1305,2
655259681,2
7672624,4
286,3
464438,2
740,3
7003,4
576694,2
77656859,3
380,3
470266,3
62907129,4
99585,3
73521,1
10168,3
369334,3
1696,3
6038,2
5156346,4
1492,2
86969,3
902866,3
88506,2
64856642,3
32987529,3
53474186,1
65685070,2
111709791,2
26923075,2
853303029,2
805346534,2
239939841,3
231542,3
225988083,3
67088,1
851372327,2
6620606,1
7707999,4
27547579,2
155,2
253055057,4
96581724,4
99090237,3
87368,3
362,2
7571065,2
6701,4
9260975,2
161160791,2
403,3
369101,3
22990823,1
3072472,3
473,1
6128719,2
8843549,1
66914682,3
8582,2
3048081,4
397268,3
78389,3
327123716,1
339533158,3
717,4
780150723,3
144,2
14795152,3
763920895,2
772321991,2
206786,3
59907603,2
192117,3
89116722,4
892678,2
21027,1
4794,3
1216945,4
57333268,3
8079990,2
150123719,4
5690,3
8893,3
881299044,3
814105571,4
6667822,3
53129,3
29005885,3
413399698,3
225796829,2
6507,4
76225606,3
40515682,2
8319422,3
75329,1
39796,3
9986089,2
6942,3
172982606,4
3563382,3
540937,2
89212,3
51268,3
8241,4
69924,3
6754048,2
247616242,1
542292975,3
862353,3
1434,1
57022899,3
765,3
139,2
872202502,2
315,2
3131,4
36757,3
54889843,2
1694026,2
914832,3
2631,3
225908,2
31487,4
5639216,3
770723,1
784774046,3
695696,2
1521,4
15002,4
734613604,1
7488,2
516156994,1
8720116,1
88316177,2
324706,4
47798121,2
8685,2
249908,3
4275,2
40098197,3
759357,2
6408358,4
31980771,3
722969688,4
16604015,2
81782,3
759153927,4
8879,4
8524062,3
4494074,2
474010469,3
72133280,2
334810,3
3174062,2
513624785,3
209420222,3
5043509,3
114281,4
417329867,2
7783,3
867,3
5598,2
916,1
98589,2
718412,3
37346,2
481854,3
863645,4
82413793,2
1432886,4
8650,3
59325,3
45077,2
3732,1
888143,1
2705516,3
33121736,4
205401,1
9807,4
9862,4
445,3
6512,2
7406,2
8129901,1
884994,2
2195,4
24783429,2
7384076,2
737895992,2
269,3
9523036,2
27344644,3
99867,3
90481,3
76695231,2
90625271,2
859260,3
4691,1
2498546,3
988997585,2
4140574,2
65263,1
376295,4
115395,4
379159,3
6565,3
199927,3
30794,4
6840978,3
844162,3
223910,2
8192,2
539201612,3
363910327,3
91669,1
43803429,3
831426514,1
426687817,2
137987,3
7738670,3
7892656,3
46612,2
5599751,3
12765,3
945222,1
12204696,3
85377,3
5846,1
7679,2
801595,3
615605203,4
82058925,2
7840,3
34471,3
87083,2
497,4
11151783,1
858681872,2
9442385,2
6812879,3
167164,1
2378,2
50450792,2
453890,4
7238,4
3220065,4
9388081,2
4817,2
706308,2
9726,3
413960,2
502503,1
626432034,3
97495,1
55697149,4
35641304,2
5147843,1
390907,3
84757,1
9778,4
611829,3
65275075,1
91218056,2
741822,3
44280,2
130026320,2
51708,2
55244,1
9504,4
3767888,3
479156,3
8063088,1
6744,4
518,4
36603948,3
9669,3
3730,1
1546,3
916388,2
83495,3
7292101,4
7159864,2
2965,1
279358388,2
2698,4
111258236,2
1882491,3
71591,4
12199936,2
104976,4
76767258,1
310090055,4
253410,2
5991779,2
9152839,3
4467,3
19121628,3
25794454,3
4795048,2
2259,4
14692673,2
46180550,3
5858368,3
73448,2
84293439,3
780,2
2524,3
235626927,4
317,2
9403,3
233887373,3
711996,3
259089,1
8508,1
30810,4
68590,2
234140,2
8226,3
69082,2
7034,2
356081,3
8021,2
7493603,3
528,1
4836439,2
8482,4
87298,2
1138,4
905510,2
791569408,4
894,1
3242133,3
7856,1
371225729,1
73752,2
858016186,4
7064313,3
91824,2
5700254,2
90955,2
5626571,1
898395591,3
95113,3
94363,2
8286,2
952680604,4
37392,1
2614,1
856,2
259165894,2
62590,3
49287,2
45273450,4
321377472,2
17407179,3
485419,3
327659724,4
915,2
401,4
715,2
181717027,2
8597,4
62990214,2
89554510,2
1294,4
83568739,2
1442,3
7219,4
6935,2
390551814,2
6272351,2
562844,4
99813746,2
1478992,3
274791053,3
250758599,2
27138,3
43251,3
31264871,3
385,3
65186208,2
4754495,2
655482,4
5756938,3
271939560,2
20089308,1
38753,3
64902,3
464,4
25192,3
5221974,2
480,2
7567,3
44061,2
6306,3
47475,4
21232,1
73941218,2
534030706,3
44799345,3
82025,2
78579,3
261947418,2
50896083,3
363261327,2
51076,2
819,4
61477527,4
2354756,3
6548537,2
65207747,2
88116,2
41644,3
3822,2
120,2
767044110,4
2309,1
17349,3
9423,3
50262953,2
603580330,3
774113190,2
89607,2
653573247,2
121,3
38561,2
7994,4
98597,4
495165426,3
251,4
890,1
82804217,2
105,3
7194,4
336217,2
3454,2
84108,4
658343255,1
897716,1
353911768,3
12289673,1
438859,3
8033285,3
2915712,3
949566,3
203534613,2
832887744,2
26421,2
924,2
544776295,2
58757675,2
585450,4
9710531,3
630735,4
78941,2
787,2
53110,4
658,1
2140,3
770268,3
25751,3
259056070,3
348789,3
793,1
286942759,3
607057,2
714169361,3
128175805,2
75690334,3
796533874,3
3244305,3
957305,4
327525991,2
84918,2
41991012,3
6614934,4
110,1
897632,2
928201095,1
49767,3
76994556,1
9930,2
75812,2
429084375,1
89161,3
46200332,2
5531,3
8521,2
24021520,1
8529,3
26000,4
752164740,2
523,3
5380,3
10944879,2
7247,4
613585734,1
92257883,3
98359,2
300669650,2
241892172,3
93909196,3
297611,4
57736873,1
3766,2
8740308,3
11567,4
950746,4
40457220,2
637,2
16448879,3
48192,2
911247045,3
699117290,3
40524,3
52093466,1
4266,2
212,3
5516471,1
89683,4
920445,2
36632160,2
538,2
5212,3
4104,3
27500291,1
910892,2
86381,2
11504,2
79629981,1
91316752,3
85355498,1
2876209,2
598068185,2
1765528,4
42063955,2
5306186,1
23298732,1
591,1
264023,3
3202,1
4607427,4
35072939,4
18995695,1
26078426,3
38625,4
37847,3
386116,3
1458,1
498696126,2
20115649,4
19722,2
878338,3
4068,3
33808,2
835628000,2
8413,2
1960,2
6437293,3
43564674,2
9601,3
662430644,3
1787080,4
2588665,2
